id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls,tierName,secondaryRollsTotal,secondaryRollsMaxAtTier,secondaryRollsRemainingAtTier,modQuality,modValue,speedQuality,potentialCeiling,potentialGain,projected6EQuality,nextInvestment,calibrationAttemptsMax,calibrationAttemptsUsed,calibrationAttemptsRemaining,calibrationNextCost,fitScore,primaryFit,secondaryFit,setFit,fitTarget,characterFit,recommendedAction,reason,replacementGain,replacesModId,chainStatus,patchOwner,patchOwnerName,patchSlot,chainId,chainStep,chainLength,chainPath,accountGain,optimizerTarget,optimizerScore,optimizerTotalScore,optimizerBaseScore,optimizerSetBonusScore,optimizerCurrentScore,optimizerGain,optimizerSource,optimizerCandidate,optimizerModScore,optimizerFullBuildGain,optimizerFullBuildSetBonus,chainGain
xymthQpoTuyZZ2MW11-eiA,151,Health,5,Square,4,3,False,0,True,POSTAĆ: CHIEFNEBIT,gbPYHApKTDSmWMiuMeaBZg,Offense %,1.38%,138,0,,Defense,7,70000,1,775719,Health %,1.06%,106,1,1067,Defense %,1.69%,169,1,1698,Speed,5,50000,1,571410,B,4,7,3,100.0,62.0,83.3,78.3,16.3,0.0,upgrade,0,0,0,0,23.6,0.0,32.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
0DqrqFTJRFOKRAZKHzcC6w,151,Health,5,Square,3,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Protection,800,8000000,1,80011698,Speed,5,50000,1,545610,,,,0,,,,,0,,C,2,6,4,100.0,74.0,83.3,91.3,17.3,0.0,upgrade,0,0,0,0,46.9,0.0,68.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
0Ec7HRCWQmK2G_tmcYoAdg,151,Health,5,Square,4,1,False,0,True,POSTAĆ: KUIIL,dmUHCShASp6QkYkaZ_yX1A,Offense %,0.63%,63,0,,Defense,8,80000,1,876659,Speed,5,50000,1,585660,Tenacity %,1.34%,134,1,1344,,,,0,,B,3,7,4,100.0,54.7,83.3,80.6,25.9,0.0,upgrade,0,0,0,0,30.7,0.0,43.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
0LxeukJNQPufeqkDa9KyWQ,151,Health,5,Square,5,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Critical Chance %,1.97%,197,1,1974,Protection,459,4590000,1,45998628,Speed,5,50000,1,546060,Potency %,1.71%,171,1,1711,A,4,8,4,100.0,51.7,83.3,75.9,24.1,51.1,upgrade,0,0,0,0,24.5,0.0,34.3,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
13GJC5pwR7yAD4D68wdwyw,151,Health,5,Square,3,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Health %,0.72%,72,1,721,Speed,5,50000,1,549420,,,,0,,,,,0,,C,2,6,4,100.0,86.0,83.3,95.3,9.3,0.0,upgrade,0,0,0,0,34.7,0.0,50.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
5QH36Bc8QaKsn92MD9-ORA,151,Health,5,Square,3,1,False,0,True,POSTAĆ: CT7567,JLM-m7ixRCOVuvT1dBCzSQ,Offense %,0.63%,63,0,,Speed,5,50000,1,542550,Offense,37,370000,1,3639564,,,,0,,,,,0,,C,2,6,4,100.0,91.0,83.3,97.0,6.0,0.0,upgrade,0,0,0,0,46.0,0.0,67.4,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
K5wsueluRIG0uEhKIo9O7Q,151,Health,5,Square,2,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,523560,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,100.0,83.3,100.0,0,0.0,upgrade,0,0,0,0,67.2,0.0,100.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
M5PLCoSBSk-oUunPPBUCgg,151,Health,5,Square,4,1,False,0,True,POSTAĆ: SITHASSASSIN,aexHsZUqQDGsVA2Qiivx6g,Offense %,0.63%,63,0,,Protection %,1.48%,148,1,1484,Health,285,2850000,1,28508329,Speed,5,50000,1,502890,,,,0,,B,3,7,4,100.0,72.7,83.3,88.3,15.6,0.0,upgrade,0,0,0,0,38.5,0.0,55.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
MSEKWLRMStGD3FvnDb00aA,151,Health,5,Square,5,1,False,0,True,POSTAĆ: YOUNGCHEWBACCA,iuUDyYYsQYiDZxTNS0SM9g,Offense %,0.63%,63,0,,Speed,5,50000,1,599790,Potency %,1.21%,121,1,1218,Protection %,1.21%,121,1,1211,Critical Chance %,1.24%,124,1,1240,A,4,8,4,100.0,57.2,83.3,78.6,21.4,23.0,upgrade,0,0,0,0,24.2,0.0,33.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
MgyvL1ADSS6JID39qLpSrw,151,Health,5,Square,3,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,522000,Health %,0.61%,61,1,614,,,,0,,,,,0,,C,2,6,4,100.0,86.0,83.3,95.3,9.3,0.0,upgrade,0,0,0,0,34.7,0.0,50.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
P-DeGPiFQxaYGfguMtDbgw,151,Health,5,Square,5,1,False,0,True,POSTAĆ: DARTHMALGUS,rNVRtWnISySAAsFoyWfm4Q,Offense %,0.63%,63,0,,Critical Chance %,1.61%,161,1,1617,Protection %,1.86%,186,1,1864,Defense %,1.16%,116,1,1160,Speed,5,50000,1,567900,A,4,8,4,100.0,59.2,83.3,79.6,20.4,52.9,upgrade,0,0,0,0,24.2,0.0,33.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
VaDI_Q7gQ0mPgRSBK1u9VA,151,Health,5,Square,3,1,False,0,True,POSTAĆ: IG11,mqfX-RgRRcykqF6ZAoBo8g,Offense %,0.63%,63,0,,Speed,5,50000,1,517890,Defense,8,80000,1,830893,,,,0,,,,,0,,C,2,6,4,100.0,67.0,83.3,89.0,22.0,0.0,upgrade,0,0,0,0,44.9,0.0,65.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ZligkCMQRMutRwiXsh-OEg,151,Health,5,Square,3,1,False,0,True,POSTAĆ: DATHCHA,E40HoMmWQfGRpU9ltvprtg,Offense %,0.63%,63,0,,Speed,5,50000,1,554040,Protection,732,7320000,1,73263073,,,,0,,,,,0,,C,2,6,4,100.0,74.0,83.3,91.3,17.3,0.0,upgrade,0,0,0,0,46.9,0.0,68.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
cTVUxI43Toy7qTRZjraP9g,151,Health,5,Square,3,1,False,0,True,POSTAĆ: GAMORREANGUARD,jgOdEbDhTxmOgREBJSK81w,Offense %,0.63%,63,0,,Tenacity %,1.42%,142,1,1424,Speed,5,50000,1,513690,,,,0,,,,,0,,C,2,6,4,100.0,65.0,83.3,88.3,23.3,0.0,upgrade,0,0,0,0,34.7,0.0,50.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ffvQDApiQx-ehmNoLvpZzg,151,Health,5,Square,4,1,False,0,True,POSTAĆ: IMAGUNDI,r0q2lXvGRMyC4rDJYGNivg,Offense %,0.63%,63,0,,Protection %,1.96%,196,1,1964,Health,273,2730000,1,27308249,Speed,5,50000,1,547890,,,,0,,B,3,7,4,100.0,72.7,83.3,88.3,15.6,0.0,upgrade,0,0,0,0,38.5,0.0,55.8,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
jZrG_tA9SbSToH41wdaGjQ,151,Health,5,Square,3,1,False,0,True,POSTAĆ: SAVAGEOPRESS,vm6-1zqjQ7uXMOTMAcT16A,Offense %,0.63%,63,0,,Potency %,2.1%,210,1,2107,Speed,5,50000,1,551670,,,,0,,,,,0,,C,2,6,4,100.0,67.0,83.3,89.0,22.0,0.0,upgrade,0,0,0,0,34.7,0.0,50.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
lcfs8cMxSe6tBtKlEzvNaA,151,Health,5,Square,4,1,False,0,True,POSTAĆ: BADBATCHWRECKER,V_Loh6rGTpOcVM6_ulApig,Offense %,0.63%,63,0,,Defense %,1.34%,134,1,1347,Speed,5,50000,1,568710,Potency %,1.96%,196,1,1964,,,,0,,B,3,7,4,100.0,58.7,83.3,82.3,23.6,0.0,upgrade,0,0,0,0,23.9,0.0,33.3,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
nRWXfglRQTaP1xUwZv_ciQ,151,Health,5,Square,4,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Protection,658,6580000,1,65800132,Speed,5,50000,1,506160,Protection %,1.29%,129,1,1297,,,,0,,B,3,7,4,100.0,72.7,83.3,88.3,15.6,0.0,upgrade,0,0,0,0,39.6,0.0,57.5,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
nW-974v9Toq-o1NOE9n-4g,151,Health,5,Square,3,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,564570,Protection,459,4590000,1,45919721,,,,0,,,,,0,,C,2,6,4,100.0,74.0,83.3,91.3,17.3,0.0,upgrade,0,0,0,0,46.9,0.0,68.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
vXn7l36QQQqXv98nqfNX_A,151,Health,5,Square,4,1,False,0,True,POSTAĆ: DARTHMALAK,Gi4yc5CnQbC2bekrOQeEPw,Offense %,0.63%,63,0,,Tenacity %,2.18%,218,1,2184,Speed,5,50000,1,554670,Critical Chance %,1.4%,140,1,1409,,,,0,,B,3,7,4,100.0,51.7,83.3,79.3,27.6,0.0,upgrade,0,0,0,0,23.9,0.0,33.3,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
wmEy4WMeSuKa4ZCLsLYWew,151,Health,5,Square,4,1,False,0,True,POSTAĆ: WRECKERS3,uEjp6OaJQTuRqfyYL42cUA,Offense %,0.63%,63,0,,Speed,5,50000,1,592200,Protection,635,6350000,1,63536747,Offense,40,400000,1,3989316,,,,0,,B,3,7,4,100.0,76.7,83.3,90.0,13.3,0.0,upgrade,0,0,0,0,39.5,0.0,57.4,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ygHAD7RGR8KIx9mcoPIZNA,151,Health,5,Square,3,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,546060,Protection %,1.61%,161,1,1617,,,,0,,,,,0,,C,2,6,4,100.0,85.0,83.3,95.0,10.0,0.0,upgrade,0,0,0,0,46.2,0.0,67.6,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
0mq5v7WnR_2kKnmOzH8OiQ,154,Health,5,Triangle,2,15,False,0,True,POSTAĆ: BARRISSOFFEE,6re5azNmTWyiNI9wV_gGaw,Protection %,23.5%,2350,0,,Protection,1079,10790000,2,58270743|49723869,Defense %,1.04%,104,1,1048,Speed,5,50000,1,586200,Health,417,4170000,1,41737068,D,5,5,0,100.0,57.2,83.3,57.2,0.0,0.0,slice,0,0,0,0,29.1,0.0,41.4,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
1DPNygC8R-KSogcCmpbDeQ,154,Health,5,Triangle,5,15,False,0,True,POSTAĆ: BENSOLO,DX_lPsDmT8ui5n9qLexVhQ,Offense %,5.88%,588,0,,Speed,15,150000,3,575310|516870|413070,Critical Chance %,3.65%,365,2,1558|2101,Offense,45,450000,1,4485444,Protection %,3.18%,318,2,1975|1206,A,8,8,0,100.0,71.5,83.3,71.5,0,63.1,6-dot,0,0,0,0,35.1,0.0,50.6,14.8,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
1ZCC67ckS7CBM8RNfugSuQ,154,Health,5,Triangle,3,15,False,0,True,POSTAĆ: AMILYNHOLDO,-VRG4JZBQNq7g7axa-5MsQ,Protection %,23.5%,2350,0,,Potency %,3.01%,301,2,1426|1593,Critical Chance %,1.31%,131,1,1311,Health,324,3240000,1,32404303,Speed,10,100000,2,512460|555630,C,6,6,0,100.0,56.8,83.3,56.8,0,0.0,slice,0,0,0,0,27.4,0.0,38.7,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
1euLgkKnQ_C_hE_cu_1Vgw,154,Health,5,Triangle,2,15,False,0,True,POSTAĆ: ZEBS3,D5q4C1q7Ql2DCjsBT9cC_g,Critical Damage %,36%,3600,0,,Protection,657,6570000,1,65729531,Speed,5,50000,1,552180,Tenacity %,1.68%,168,1,1686,Offense %,0.77%,77,2,373|400,D,5,5,0,100.0,72.4,83.3,72.4,0,0.0,slice,0,0,0,0,20.1,0.0,27.5,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
3N1B_dDHRmavCgoaZmgvkg,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: GAMORREANGUARD,jgOdEbDhTxmOgREBJSK81w,Health %,5.88%,588,0,,Protection %,1.24%,124,1,1244,Speed,5,50000,1,511440,Defense,5,50000,1,506072,Offense,41,410000,1,4063416,E,4,4,0,100.0,71.5,83.3,71.5,0,0.0,slice,0,0,0,0,34.9,0.0,50.3,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
5OVovoZORIubT920SBTfuw,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: WATTAMBOR,IQh24H7aRX2calIUiNm7Qg,Health %,5.88%,588,0,,Health,331,3310000,1,33188641,Speed,3,30000,1,320430,Protection,722,7220000,1,72262200,Defense,6,60000,1,657776,E,4,4,0,100.0,57.5,50.0,57.5,0,0.0,slice,0,0,0,0,34.9,0.0,50.2,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
6My7bsd2QEihzpwjjMOU-Q,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: SCARIFREBEL,GCcqj7sLRhql1nUuT1xRhA,Offense %,5.88%,588,0,,Speed,5,50000,1,548460,Potency %,1.84%,184,1,1847,Protection,529,5290000,1,52971515,Offense,30,300000,1,2986116,E,4,4,0,100.0,66.0,83.3,66.0,0,0.0,slice,0,0,0,0,30.2,0.0,43.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
6RdzNIB0S4OIuo3wOVsD3Q,154,Health,5,Triangle,3,15,False,0,True,POSTAĆ: JUHANI,UDoCRH4uS92zX8gCJxA-DA,Critical Chance %,12%,1200,0,,Defense %,3.02%,302,2,1689|1340,Speed,5,50000,1,504000,Offense %,0.44%,44,1,440,Protection,1004,10040000,2,45080815|55359490,C,6,6,0,100.0,62.0,83.3,62.0,0,0.0,slice,0,0,0,0,21.2,0.0,29.1,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
7uXIYJB6SKCjuIKHOoYhig,154,Health,5,Triangle,2,15,False,0,True,POSTAĆ: SHAAKTI,503OVxX6T8KodfMAlrKGlw,Health %,5.88%,588,0,,Speed,5,50000,1,517890,Tenacity %,1.5%,150,1,1507,Offense,74,740000,2,3102852|4273632,Protection,418,4180000,1,41829016,D,5,5,0,100.0,68.4,83.3,68.4,0,0.0,slice,0,0,0,0,29.1,0.0,41.4,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
8sE9QJqxSLaZQOjUMTEsuQ,154,Health,5,Triangle,2,15,False,0,True,POSTAĆ: QUIGGOLD,B3mCleNuRuiQtWer9Zjqwg,Protection %,23.5%,2350,0,,Tenacity %,1.52%,152,1,1526,Offense %,0.36%,36,1,361,Speed,5,50000,1,525480,Potency %,3.97%,397,2,1747|2229,D,5,5,0,100.0,58.0,83.3,58.0,0,0.0,slice,0,0,0,0,15.2,0.0,20.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
BIcBfoSnSLSRmXMZ3uqf4A,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: FOSITHTROOPER,mtBm_ua2RVuRu6Fdi1Jnbw,Critical Damage %,36%,3600,0,,Speed,5,50000,1,562680,Defense %,1.62%,162,1,1626,Health,223,2230000,1,22366491,Offense %,0.33%,33,1,339,E,4,4,0,100.0,70.5,83.3,70.5,0,0.0,slice,0,0,0,0,23.7,0.0,33.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
BTs8nSfQRPCw4YK5XGcQHA,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: LOBOT,QDPo8AzSQ6iPC9yIs76NMw,Critical Chance %,12%,1200,0,,Protection %,1.67%,167,1,1673,Tenacity %,1.28%,128,1,1289,Defense,8,80000,1,859852,Speed,5,50000,1,588540,E,4,4,0,100.0,58.5,83.3,58.5,0,0.0,slice,0,0,0,0,29.3,0.0,41.6,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
CK038Kq_SJ6BoD9hgMhEMA,154,Health,5,Triangle,3,15,False,0,True,POSTAĆ: VANE,IRrH4R1UTBaBO0OKgdC4_A,Critical Damage %,36%,3600,0,,Defense %,2.81%,281,2,1339|1477,Potency %,4.07%,407,2,2127|1952,Offense,46,460000,1,4524660,Speed,5,50000,1,501720,C,6,6,0,100.0,55.7,83.3,55.7,0,0.0,slice,0,0,0,0,16.8,0.0,22.5,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
Cp1ZfAhYSY-FGpKnSGx2Jw,154,Health,5,Triangle,5,15,False,0,True,POSTAĆ: GUNGANPHALANX,wjbd-YpMSEeRlf52LR4kOg,Health %,5.88%,588,0,,Potency %,3.19%,319,2,1885|1312,Protection %,1.56%,156,1,1562,Protection,801,8010000,1,80107217,Speed,18,180000,4,598320|462030|389370|429630,A,8,8,0,100.0,73.2,75.0,73.2,0,51.9,6-dot,0,0,0,0,40.6,0.0,59.1,14.8,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
FAOFeMpHQVWI4L0OQp9gDA,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: ZORIIBLISS_V2,OsO2zGm1RNijVuR2GT96iQ,Critical Damage %,36%,3600,0,,Health,412,4120000,1,41299896,Health %,0.97%,97,1,977,Defense,7,70000,1,714910,Speed,5,50000,1,584160,E,4,4,0,100.0,63.5,83.3,63.5,0,0.0,slice,0,0,0,0,28.8,0.0,40.9,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
FUZn-wRBQZaV03OBx-WI0w,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: SUNFAC,rKf6WvhwTAWYgMfQxpPddQ,Defense %,11.75%,1175,0,,Critical Chance %,2.06%,206,1,2063,Potency %,2.19%,219,1,2195,Offense,32,320000,1,3194508,Speed,5,50000,1,522810,E,4,4,0,100.0,60.2,83.3,60.2,0,0.0,slice,0,0,0,0,24.1,0.0,33.7,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
H3CVyHNEQ0GfTyFP7z2QAg,154,Health,5,Triangle,2,15,False,0,True,POSTAĆ: KANANJARRUSS3,dMx4vcVLTHWr0Wk6LK0Qiw,Offense %,5.88%,588,0,,Speed,5,50000,1,504840,Potency %,2.95%,295,2,1623|1330,Critical Chance %,1.38%,138,1,1389,Offense,25,250000,1,2430936,D,5,5,0,100.0,55.0,83.3,55.0,0,0.0,slice,0,0,0,0,19.7,0.0,26.9,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
IvH7E5IiTxi3_CR170PKNA,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: EETHKOTH,9MxaXkXATp2x3acJC_s2Mg,Offense %,5.88%,588,0,,Protection %,1.4%,140,1,1409,Tenacity %,2.21%,221,1,2211,Speed,5,50000,1,509340,Offense,26,260000,1,2583924,E,4,4,0,100.0,70.5,83.3,70.5,0,0.0,slice,0,0,0,0,29.8,0.0,42.5,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
KXkkDOyeT9WSlC1-dVW77g,154,Health,5,Triangle,5,15,False,0,True,POSTAĆ: ROSETICO,da51QIPySzW1uE1DmDmsIg,Critical Damage %,36%,3600,0,,Speed,14,140000,3,548820|519810|409320,Health %,1.44%,144,2,850|598,Critical Chance %,1.95%,195,1,1955,Offense,60,600000,2,2467644|3476772,A,8,8,0,100.0,79.1,77.8,79.1,0,44.9,6-dot,0,0,0,0,32.2,0.0,46.2,14.8,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
LlVf1ZAmRBq3kXj75JnBWw,154,Health,5,Triangle,5,15,False,0,True,POSTAĆ: JOLEEBINDO,VGWjnbEWQPq1K6gWK0LcwQ,Defense %,11.75%,1175,0,,Health,327,3270000,1,32798615,Health %,2.04%,204,2,1109|934,Critical Chance %,3.28%,328,2,1796|1493,Speed,14,140000,3,516270|536490|361140,A,8,8,0,100.0,67.8,77.8,67.8,0,59.2,6-dot,0,0,0,0,29.2,0.0,41.5,14.8,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
MmuIkgwaTCKLfkSKVtzz9w,154,Health,5,Triangle,4,15,False,0,True,POSTAĆ: DARTHREVAN,fLqeKdDzSRW4dMgHZirtpQ,Critical Damage %,36%,3600,0,,Health %,1.77%,177,2,646|1124,Health,407,4070000,1,40751288,Speed,7,70000,2,467580|309750,Defense %,2.76%,276,2,1142|1619,B,7,7,0,100.0,68.0,58.3,68.0,0.0,0.0,slice,0,0,0,0,23.8,0.0,33.2,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
Ny7fsKgdQYiRQXtfLvSYsQ,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: CEREJUNDA,72VBeoIDQ36DwUyEXxNADA,Critical Chance %,12%,1200,0,,Tenacity %,1.49%,149,1,1494,Defense,7,70000,1,702317,Potency %,1.44%,144,1,1447,Speed,5,50000,1,559800,E,4,4,0,100.0,49.5,83.3,49.5,0,0.0,slice,0,0,0,0,23.6,0.0,32.8,14.8,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
Oh21iESwSoeq3HGYpF3NzQ,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: COLONELSTARCK,8ckDli7mTvaKsfLl2IuUSQ,Critical Damage %,36%,3600,0,,Protection,522,5220000,1,52219822,Tenacity %,1.18%,118,1,1181,Offense,44,440000,1,4332000,Health %,0.65%,65,1,659,E,4,4,0,100.0,58.0,0.0,58.0,0,0.0,slice,0,0,0,0,13.9,0.0,18.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
OmjCxfh6TGSztrf7hmFmBQ,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: SITHASSASSIN,aexHsZUqQDGsVA2Qiivx6g,Critical Damage %,36%,3600,0,,Defense,7,70000,1,742595,Protection,739,7390000,1,73915094,Protection %,1.3%,130,1,1306,Speed,5,50000,1,556980,E,4,4,0,100.0,63.0,83.3,63.0,0,0.0,slice,0,0,0,0,35.4,0.0,51.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
RET1wHCKTsWVjSnsww9rKQ,154,Health,5,Triangle,1,15,False,0,True,POSTAĆ: IG12,Ef5TBIi_RqG_1av0iPBqpA,Health %,5.88%,588,0,,Speed,5,50000,1,562650,Protection,730,7300000,1,73047117,Health,350,3500000,1,35085196,Potency %,1.81%,181,1,1813,E,4,4,0,100.0,57.5,83.3,57.5,0,0.0,slice,0,0,0,0,29.8,0.0,42.4,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
